"book_title","paper_id","dc_type","authors","year","source","keyword"
"Production Optimization Through Utilization of Smart Wells in Intelligent Fields","SPE-185709-MS","conference-paper","Ranjith, Rahul, University of Southern California | Suhag, Anuj, University of Southern California | Balaji, Karthik, University of Southern California | Putra, Dike, Rafflesia Energy | Dhannoon, Diyar, Texas A&M University | Saracoglu, Onder, | Hendroyono, Arief, OXY | Temizel, Cenk, Aera Energy LLC",2017,"SPE","'big+data'"
"Development of Parallel Reservoir Simulators on Distributed-memory Supercomputers","SPE-175573-MS","conference-paper","Liu, Hui, University of Calgary | Wang, Kun, University of Calgary | Chen, Zhangxin, University of Calgary | Luo, Jia, University of Calgary | Wu, Shuhong, RIPED, PetroChina Co. Ltd. | Wang, Baohua, RIPED, PetroChina Co. Ltd.",2015,"SPE","'big+data'"
"Video:                  Modeling and Data Analytics Workflow From Delineation to Development: A Case Study Utilizing Limited Data in the Extensional Deep Dry Utica Shale Play of Pennsylvania","SPE-191468-PT","presentation","Passman, Andrea, CNX Resources",2018,"SPE","'big+data'"
"Combining Decline Curve Analysis and Geostatistics to Forecast Gas Production in the Marcellus Shale","SPE-191793-18ERM-MS","conference-paper","Xi, Zhenke, The Pennsylvania State University | Morgan, Eugene, The Pennsylvania State University",2018,"SPE","'big+data'"
"A Model for Evaluating the Commerciality of an Unconventional Factory Development Outside of North America","SPE-179735-PA","journal-paper","Charlez, Philippe A., Total | Delfiner, Pierre, PetroDecisions",2016,"SPE","'big+data'"
"Drilling with Digital Twins","SPE-191388-MS","conference-paper","Nadhan, Derek, eDrilling | Mayani, Maryam Gholami, eDrilling | Rommetveit, Rolv, eDrilling",2018,"SPE","'big+data'"
"An Integrated Approach to Optimize Perforation Cluster Parameters for Horizontal Wells in Tight Oil Reservoirs","SPE-191790-18ERM-MS","conference-paper","Lu, Yu, Southwest Petroleum University | Li, Haitao, Southwest Petroleum University | Lu, Cong, Southwest Petroleum University | Liu, Chang, Southwest Petroleum University | Chen, Zhangxin, University of Calgary",2018,"SPE","'big+data'"
"Taking a Different Approach to Drilling Data Aggregation to Improve Drilling Performance","SPE-184741-MS","conference-paper","Behounek, Michael, Apache Corp. | Hofer, Evan, Apache Corp. | Thetford, Taylor, Apache Corp. | White, Matthew, Apache Corp. | Yang, Lisa, Apache Corp. | Taccolini, Marcos, Tatsoft LLC",2017,"SPE","'big+data'"
"Next Generation Diagnosis and Optimization Workflow for Digital Oilfield","SPE-173403-MS","conference-paper","Al-Jasmi, A. K., Kuwait Oil Company | Al-Zaabi, H., Kuwait Oil Company | Goel, H. K., Kuwait Oil Company | AL-Hamer, M., Kuwait Oil Company | Vellanki, R., Halliburton | Singh, S., Halliburton | Villamizar, M., Halliburton | Moricca, G., Halliburton",2015,"SPE","'big+data'"
"Video:                  A Roadmap for Adopting a Digital Lifecycle Approach to Offshore Oil and Gas Production","OTC-28669-PT","presentation","Grange, Elgonda La, Director of Digital Solutions at Dresser-Rand, a Siemens Business",2018,"OTC","'big+data'"
"Offshore Safety: Collection and Recording of Relevant Drilling Data in the Italian Offshore by Means of Virtual Black Boxes","SPE-190806-MS","conference-paper","Macini, Paolo, University of Bologna | Mesini, Ezio, University of Bologna | Ferrari, Marco, University of Bologna | Pisconti, Graziano, University of Bologna | Antoncecchi, Ilaria, University of Milan Bicocca and Italian Ministry of Economic Development | Terlizzese, Franco, Italian Ministry of Economic Development",2018,"SPE","'big+data'"
"Systems Architecture and Operations States for Drilling and Completion: The Foundation to Real Performance Measurement and Drilling Systems Automation","SPE-178814-MS","conference-paper","Wardt, John P. de, De Wardt And Company | Inabinett, Calvin E., Independent | Laing, Moray L., SAS Institute | Macpherson, John D., Baker Hughes",2016,"SPE","'big+data'"
"Recoverable Oil Mapping and Infill Drilling Optimization for Mixed-Wet Carbonate Reservoirs","SPE-192702-MS","conference-paper","Huang, Qingfeng, ADNOC Offshore | Sadok, Abdel Aziz Ben, ADNOC Offshore | Baslaib, Mohamed A., ADNOC Offshore",2018,"SPE","'big+data'"
"CFD and FEA-Based, 3D Metal Printing Hybrid Stage Prototype on Electric Submersible Pump ESP System for High-Gas Wells","SPE-181221-MS","conference-paper","Ye, Zheng, Baker Hughes | Rutter, Risa, Baker Hughes | Martinez, Ignacio, Baker Hughes | Marsis, Emanuel, Baker Hughes",2016,"SPE","'big+data'"
"Evaluation of Viscously Unstable Water Flooding with Gravity Effects and Permeability Heterogeneities Through High-Resolution Simulations","SPE-188472-MS","conference-paper","Vaillant, G., Total S.A. | de Loubens, R., Total S.A.",2017,"SPE","'big+data'"
"Loose Coupling of Metadata and Actual Data in End-to-End Data Provenance","SPE-181533-MS","conference-paper","Rundle, R. T., Rundle Automation, Inc. | Vuurboom, R., | Monroe, B. V.,",2016,"SPE","'big+data'"
"End-to-End Data Provenance","SPE-174803-MS","conference-paper","Rundle, R. T., Baker Hughes RDS | Vuurboom, R., Baker Hughes RDS | Duroy, Y., Shell Global Solutions International B. V",2015,"SPE","'big+data'"
"Dynamic Mesh Adaptivity for Immiscible Viscous Fingering","SPE-182636-MS","conference-paper","Adam, A., Imperial College London | Pavlidis, D., Imperial College London | Percival, J. R., Imperial College London | Salinas, P., Imperial College London | Loubens, R. De, Centre Scientifique TOTAL | Pain, C. C., Imperial College London | Muggeridge, A. H., Imperial College London | Jackson, M. D., Imperial College London",2017,"SPE","'big+data'"
"Interpretation of Real-Time Pressure Measurements to Detect CO2 Leakage","SPE-175020-MS","conference-paper","Haghighat, S. Alireza, Eclipse Resources | Mohaghegh, Shahab D., West Virginia University",2015,"SPE","'big+data'"
"Optimization of Bakken Well Completions in a Multivariate World","SPE-189868-MS","conference-paper","Scanlan, W. P., Keane Group | Pierskalla, K. J., Keane Group | Sobernheim, D. W., Keane Group | Christian, J., Sinclair Oil Corp. | Dutta, R., Drilling Info, Inc. | Sharma, A., Drilling Info, Inc. | Seigel, S., Drilling Info, Inc. | Zhang, B., Quantico Energy Solutions",2018,"SPE","'big+data'"
"Material Balance Forecast of Huff-and-Puff Gas Injection in Multiporosity Shale Oil Reservoirs","SPE-189783-MS","conference-paper","Orozco, Daniel, Schulich School of Engineering, University of Calgary | Aguilera, Roberto, Schulich School of Engineering, University of Calgary | Selvan, Karthik, Nexen Energy ULC",2018,"SPE","'big+data'"
"Video:                  Interpretation of Real-Time Pressure Measurements to Detect CO2 Leakage","SPE-175020-PT","presentation","Haghighat, S. Alireza, Eclipse Resources | Mohaghegh, Shahab D., West Virginia University",2015,"SPE","'big+data'"
"Video:                  End-to-End Data Provenance","SPE-174803-PT","presentation","Rundle, R. T., Baker Hughes RDS | Vuurboom, R., Baker Hughes RDS | Duroy, Y., Shell Global Solutions International B. V",2015,"SPE","'big+data'"
"Formation Breakdown Pressure Prediction with Artificial Neural Networks","SPE-191391-18IHFT-MS","conference-paper","Kiss, Akos, OMV Exploration & Production GmbH | Fruhwirth, Rudolf K., Montanuniversität Leoben | Pongratz, Reinhard, OMV Exploration & Production GmbH | Maier, Robert, OMV Exploration & Production GmbH | Hofstätter, Herbert, Montanuniversität Leoben",2018,"SPE","'big+data'"
"Stochastic Modeling and Assisted History-Matching Using Multiple Techniques of Multi-Phase Flowback from Multi-Fractured Horizontal Tight Oil Wells","SPE-189786-MS","conference-paper","Williams-Kovacs, J. D., University of Calgary/TAQA North Ltd. | Clarkson, C. R., University of Calgary",2018,"SPE","'big+data'"
"Drilling Systems Automation Roadmap - The Means to Accelerate Adoption","SPE-173010-MS","conference-paper","de Wardt, John P, DE WARDT AND COMPANY | Macpherson, John D, Baker Hughes | Zamora, Mario, M-I SWACO | Dow, Blaine, Schlumberger | Hbaieb, Slim, Schlumberger | Macmillan, Robin A, NOV | Laing, Moray L, SAS Institute | DiFiore, Amanda M, QinetiQ North America",2015,"SPE","'big+data'"
"LPG Fracturing in the Marcellus Shale Using Public Domain Information","SPE-191815-18ERM-MS","conference-paper","Myers, Roger, RRM Completions, LLC",2018,"SPE","'big+data'"
"Well Performance in New Frontiers: Reducing Risk and Uncertainty through Large Scale Data Analytics","OTC-28934-MS","conference-paper","Amirlatifi, A., Mississippi State University | Block, G., Advantek International | Abou-Sayed, O., Advantek International | Abou-Sayed, A. S., Advantek International | Zidane, A., Advantek International",2018,"OTC","'big+data'"
"Mitigating Vibration Induced Drillstring Failures Using Data Analytics: Workflow and Case Study","SPE-178849-MS","conference-paper","Mirani, Ankit, University of Houston | Samuel, Robello, Halliburton",2016,"SPE","'big+data'"
"Video:                  Smart Oilfield Safety Net - An Intelligent System for Integrated Asset Integrity Management","SPE-191718-PT","presentation","Saeed, Muhammad Rizwan, University of Southern California | Chelmis, Charalampos, University at Albany, SUNY | Prasanna, Viktor K., University of Southern California",2018,"SPE","'big+data'"
"Status of Data-Driven Methods and their Applications in Oil and Gas Industry","SPE-190812-MS","conference-paper","Balaji, Karthik, University of North Dakota | Rabiei, Minou, University of North Dakota | Suicmez, Vural, QRI Analytics | Canbaz, Celal Hakan, Schlumberger | Agharzeyva, Zinyat, Texas A & M University | Tek, Suleyman, University of the Incarnate Word | Bulut, Ummugul, Texas A&M University-San Antonio | Temizel, Cenk, Aera Energy LLC",2018,"SPE","'big+data'"
"Advanced Analytics for Data-Driven Decision Making in Electrical Submersible Pump Operations Management","SPE-189119-MS","conference-paper","Adesanwo, Moradeyo, Baker Hughes Incorporated, USA | Bello, Oladele, Baker Hughes Incorporated, USA | Olorode, Olumide, Baker Hughes Incorporated, USA | Eremiokhale, Obehi, Oriental Energy Resources Limited | Sanusi, Sherif, Oriental Energy Resources Limited | Blankson, Eyituoyo, Oriental Energy Resources Limited",2017,"SPE","'big+data'"
"Guest Editorial: E&P Digital Transformation: Fundamental Next Step in Creating Value","SPE-0218-0014-JPT","journal-paper","Priyadarshy, Satyam, Halliburton",2018,"SPE","'big+data'"
"Video:                  A Large-Scale Study for a Multi-Basin Machine Learning Model Predicting Horizontal Well Production","SPE-191538-PT","presentation","Amr, Salma, Raisa Energy | El Ashhab, Hadeer, Raisa Energy | El-Saban, Motaz, Raisa Energy | Schietinger, Paul, Raisa Energy | Caile, Curtis, Raisa Energy | Kaheel, Ayman, Raisa Energy | Rodriguez, Luis, Raisa Energy",2018,"SPE","'big+data'"
"Development of and Validating a Procedure for Drillstring Fatigue Analysis","SPE-189585-MS","conference-paper","Chen, Wei, Schlumberger | Shen, Yuelin, Schlumberger | Yun, Geng, Schlumberger | Dong, Yani, Schlumberger | Chen, Rongbing, Schlumberger",2018,"SPE","'big+data'"
"Video:                  US Shale Revolution Impacts on Deepwater and Global Energy Landscape","OTC-27566-PT","presentation","Chin, Y. Doreen, Subsea Engineering Technologies | Roark, Terren, Subsea Engineering Technologies",2017,"OTC","'big+data'"
"Systematic Uncertainty Analysis of Reservoir Image from New Generation LWD Azimuthal Resistivity Measurements","SPE-191710-MS","conference-paper","Shen, Qiuyang, University of Houston | Chen, Jiefu, University of Houston | Wang, Hanming, Chevron",2018,"SPE","'big+data'"
"Video:                  An Efficient EOR Screening Approach with Statistical Pattern Recognition: Impact of Rock/Fluid Feature Selection and Extraction","OTC-27272-PT","presentation","Afra, Sardar, Texas A&M University | Tarrahi, Mohammadali, Shell Global Solutions, Inc.",2016,"OTC","'big+data'"
"Contribution of Artificial Intelligence and Machine Learning in U.S. DOE's Efforts During the Aftermath of Deepwater Horizon","SPE-191613-MS","conference-paper","Mohaghegh, S. D., Intelligent Solutions, Inc. & West Virginia University",2018,"SPE","'big+data'"
"Case History - Continued Diagnostic Technology Integration with Completions in Horizontal Wolfcamp Shale Wells in the Delaware Basin","SPE-187253-MS","conference-paper","Parker, Justin E., Noble Energy | Tran, Van P., Bazan Consulting, Inc. | Bazan, Lucas W., Bazan Consulting, Inc. | Thomas, Jonathan, Noble Energy | Renze, Arden, Noble Energy",2017,"SPE","'big+data'"
"Rethinking Appraisal: Identification of Pre- and Post-Sanction Uncertainty Drivers in Deep and Ultra Deep Gulf of Mexico Fields Using Data Mining and Data Analytics","OTC-28945-MS","conference-paper","Amirlatifi, A., Mississippi State University | Mills, J. R., DeepStar Committee-BP | Abou-Sayed, O., Advantek International | Block, G., Advantek International | Abou-Sayed, A. S., Advantek International | Zidane, A., Advantek International",2018,"OTC","'big+data'"
"A Quick Look Approach for Determining Instantaneous Shut-in Pressure ISIP and Friction Losses from Hydraulic Fracture Treatment Falloff Data","SPE-191465-18IHFT-MS","conference-paper","Menouar, Nadia, University of Houston | Liu, Guoqing, University of Houston | Ehlig-Economides, Christine, University of Houston",2018,"SPE","'big+data'"
"Video:                  Integrated Process Modeling: Drivers, Enablers and Case Study","OTC-27267-PT","presentation","Campos, Sthener R. V., Petrobras",2016,"OTC","'big+data'"
"Estimation of Propped Volume Permeability Using Strain from Geomechanical Modeling of Interacting Hydraulic and Natural Fractures - Application to the Eagle Ford","SPE-175971-MS","conference-paper","Ouenes, A., FracGeo | Bachir, A., FracGeo | Paryani, M., University of Alaska | Smaoui, R., FracGeo",2015,"SPE","'big+data'"
"Low Salinity Flooding Trial at West Salym Field","SPE-179629-MS","conference-paper","Erke, S. I., Salym Petroleum Development | Volokitin, Y. E., Salym Petroleum Development | Edelman, I. Y., Salym Petroleum Development | Karpan, V. M., Salym Petroleum Development | Nasralla, R. A., Shell Global Solutions International | Bondar, M. Y., Salym Petroleum Development | Mikhaylenko, E. E., Salym Petroleum Development | Evseeva, M., Salym Petroleum Development",2016,"SPE","'big+data'"
"Integrated Process Modeling: Drivers, Enablers and Case Study","OTC-27267-MS","conference-paper","Campos, Sthener R. V., Petrobras",2016,"OTC","'big+data'"
"Operational Designs and Applications of MPD in Offshore Ultra-HTHP Exploration Wells","SPE-191060-MS","conference-paper","Yin, Qishuai, China University of Petroleum | Yang, Jin, China University of Petroleum | Zhou, Bo, CNPC Drilling Research Institute | Luo, Ming, CNOOC China Ltd. | LI, Wentuo, CNOOC China Ltd. | Huang, Yi, CNOOC China Ltd. | Sun, Ting, China University of Petroleum | Hou, Xinxin, China University of Petroleum",2018,"SPE","'big+data'"
"Numerical Modeling of Unstable Water Floods and Tertiary Polymer Floods into Highly Viscous Oils","SPE-182638-MS","conference-paper","Loubens, R. de, Total S.A. | Vaillant, G., Total S.A. | Regaieg, M., Geoscience Research Centre, Total E&P UK | Yang, J., Geoscience Research Centre, Total E&P UK | Moncorgé, A., Geoscience Research Centre, Total E&P UK | Fabbri, C., Total E&P Nigeria | Darche, G., Total S.A.",2017,"SPE","'big+data'"
"Latest Advances In Simulation Technology For High-resolution Reservoir Models: Achievements And Opportunities For Improvement","SPE-175633-MS","conference-paper","Casciano, C., eni SpA | Cominelli, A., eni SpA | Bianchi, M., eni SpA",2015,"SPE","'big+data'"
"A Novel Survey of Bulk Gel Treatment Designs in Injection Wells-Part I: Gel Strength","OTC-29003-MS","conference-paper","Aldhaheri, Munqith, Missan Oil Company, Dept. of Petroleum Engineering, University of Misan | Wei, Mingzhen, Missouri University of Science and Technology | Zhang, Na, Missouri University of Science and Technology | Bai, Baojun, Missouri University of Science and Technology",2018,"OTC","'big+data'"
